"match","subject_m","goal_m","date_m","go_out_m","subject_f","goal_f","date_f","go_out_f"
1,"Sciences","date","1/month","several/yr","Sciences","meet ppl","almost never","1/week"
0,"Sciences","fun","2/week","2/week","Sciences","meet ppl","almost never","1/week"
0,"Sciences","fun","almost never","2/month","Sciences","meet ppl","almost never","1/week"
0,"Econ","fun","almost never","> 2/week","Sciences","meet ppl","almost never","1/week"
0,"Sciences","meet ppl","several/yr","2/week","Sciences","meet ppl","almost never","1/week"
0,"Sciences","fun","1/month","2/week","Sciences","meet ppl","almost never","1/week"
1,"Sciences","fun","1/month","1/week","Sciences","meet ppl","almost never","1/week"
0,"Sciences","meet ppl","almost never","2/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","fun","almost never","2/month","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","fun","1/month","> 2/week","Arts+Humanities","fun","1/week","2/week"
0,"Econ","fun","several/yr","> 2/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","fun","1/week","2/week"
0,"Law","fun","2/month","> 2/week","Arts+Humanities","fun","1/week","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","meet ppl","1/month","1/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","fun","almost never","1/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","date","almost never","1/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","fun","2/month","2/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","date","1/month","several/yr","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","fun","2/week","2/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","fun","1/week","2/week"
0,"Econ","fun","several/yr","1/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","meet ppl","several/yr","2/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","fun","1/month","2/week","Arts+Humanities","fun","1/week","2/week"
1,"Econ","meet ppl","1/week","> 2/week","Arts+Humanities","fun","1/week","2/week"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","fun","1/week","2/week"
0,"Sciences","fun","1/month","1/week","Arts+Humanities","fun","1/week","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","1/week","2/week"
1,"Sciences","fun","1/month","> 2/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Law","fun","2/month","> 2/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Econ","fun","several/yr","> 2/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Econ","fun","several/yr","1/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Sciences","meet ppl","almost never","2/week","Arts+Humanities","meet ppl","several/yr","2/month"
1,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Sciences","fun","almost never","2/month","Arts+Humanities","meet ppl","several/yr","2/month"
1,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Sciences","date","1/month","several/yr","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Sciences","meet ppl","1/month","1/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Sciences","fun","2/month","2/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Sciences","date","almost never","1/week","Arts+Humanities","meet ppl","several/yr","2/month"
1,"Sciences","meet ppl","several/yr","2/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Sciences","fun","almost never","1/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Sciences","fun","1/month","2/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Sciences","fun","2/week","2/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Econ","meet ppl","1/week","> 2/week","Arts+Humanities","meet ppl","several/yr","2/month"
1,"Sciences","fun","1/month","1/week","Arts+Humanities","meet ppl","several/yr","2/month"
0,"Econ","fun","several/yr","1/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","fun","2/month","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","fun","several/yr","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Law","fun","2/month","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","fun","almost never","2/month","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","fun","1/month","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","meet ppl","1/month","1/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","meet ppl","almost never","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","date","almost never","1/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","fun","almost never","1/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","fun","1/month","1/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","meet ppl","several/yr","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","fun","2/week","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","date","1/month","several/yr","Arts+Humanities","meet ppl","2/month","1/week"
0,"Econ","meet ppl","1/week","> 2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","fun","1/month","2/week","Arts+Humanities","meet ppl","2/month","1/week"
0,"Sciences","fun","almost never","2/month","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","fun","1/month","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Law","fun","2/month","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","fun","several/yr","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","date","almost never","1/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","fun","several/yr","1/week","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","fun","2/month","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","meet ppl","1/month","1/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","date","1/month","several/yr","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","meet ppl","almost never","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","fun","almost never","1/week","Arts+Humanities","fun","several/yr","1/week"
0,"Econ","meet ppl","1/week","> 2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","meet ppl","several/yr","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","fun","1/month","2/week","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","fun","2/week","2/week","Arts+Humanities","fun","several/yr","1/week"
1,"Sciences","fun","1/month","1/week","Arts+Humanities","fun","several/yr","1/week"
0,"Sciences","fun","2/month","2/week","Sciences","meet ppl","several/yr","1/week"
0,"Sciences","fun","1/month","> 2/week","Sciences","meet ppl","several/yr","1/week"
0,"Econ","fun","several/yr","> 2/week","Sciences","meet ppl","several/yr","1/week"
0,"Sciences","fun","almost never","2/month","Sciences","meet ppl","several/yr","1/week"
0,"Sciences","fun","almost never","2/week","Sciences","meet ppl","several/yr","1/week"
0,"Law","fun","2/month","> 2/week","Sciences","meet ppl","several/yr","1/week"
1,"Econ","fun","almost never","> 2/week","Sciences","meet ppl","several/yr","1/week"
0,"Sciences","fun","2/week","2/week","Sciences","meet ppl","several/yr","1/week"
0,"Sciences","meet ppl","1/month","1/week","Sciences","meet ppl","several/yr","1/week"
1,"Sciences","date","almost never","1/week","Sciences","meet ppl","several/yr","1/week"
1,"Econ","fun","several/yr","1/week","Sciences","meet ppl","several/yr","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","meet ppl","several/yr","1/week"
1,"Sciences","fun","1/month","1/week","Sciences","meet ppl","several/yr","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Sciences","meet ppl","several/yr","1/week"
0,"Sciences","fun","almost never","2/week","Sciences","meet ppl","several/yr","1/week"
0,"Sciences","meet ppl","almost never","2/week","Sciences","meet ppl","several/yr","1/week"
0,"Sciences","date","1/month","several/yr","Sciences","meet ppl","several/yr","1/week"
0,"Sciences","fun","almost never","1/week","Sciences","meet ppl","several/yr","1/week"
0,"Econ","meet ppl","1/week","> 2/week","Sciences","meet ppl","several/yr","1/week"
0,"Sciences","meet ppl","several/yr","2/week","Sciences","meet ppl","several/yr","1/week"
1,"Sciences","fun","1/month","2/week","Sciences","meet ppl","several/yr","1/week"
0,"Sciences","fun","2/month","2/week","Arts+Humanities","fun","1/month","1/week"
0,"Sciences","fun","1/month","> 2/week","Arts+Humanities","fun","1/month","1/week"
0,"Sciences","fun","almost never","2/month","Arts+Humanities","fun","1/month","1/week"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","fun","1/month","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","1/month","1/week"
0,"Sciences","meet ppl","1/month","1/week","Arts+Humanities","fun","1/month","1/week"
0,"Econ","fun","several/yr","> 2/week","Arts+Humanities","fun","1/month","1/week"
0,"Econ","fun","several/yr","1/week","Arts+Humanities","fun","1/month","1/week"
0,"Sciences","meet ppl","almost never","2/week","Arts+Humanities","fun","1/month","1/week"
0,"Sciences","fun","almost never","1/week","Arts+Humanities","fun","1/month","1/week"
0,"Sciences","date","almost never","1/week","Arts+Humanities","fun","1/month","1/week"
0,"Law","fun","2/month","> 2/week","Arts+Humanities","fun","1/month","1/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","1/month","1/week"
0,"Sciences","fun","2/week","2/week","Arts+Humanities","fun","1/month","1/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","fun","1/month","1/week"
0,"Sciences","date","1/month","several/yr","Arts+Humanities","fun","1/month","1/week"
0,"Sciences","fun","1/month","2/week","Arts+Humanities","fun","1/month","1/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","fun","1/month","1/week"
0,"Sciences","meet ppl","several/yr","2/week","Arts+Humanities","fun","1/month","1/week"
0,"Econ","meet ppl","1/week","> 2/week","Arts+Humanities","fun","1/month","1/week"
0,"Sciences","fun","1/month","1/week","Arts+Humanities","fun","1/month","1/week"
1,"Econ","fun","several/yr","> 2/week","Arts+Humanities","fun","almost never","2/week"
1,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","almost never","2/week"
1,"Econ","fun","almost never","> 2/week","Arts+Humanities","fun","almost never","2/week"
0,"Econ","fun","several/yr","1/week","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","fun","1/month","> 2/week","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","fun","2/month","2/week","Arts+Humanities","fun","almost never","2/week"
0,"Law","fun","2/month","> 2/week","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","meet ppl","1/month","1/week","Arts+Humanities","fun","almost never","2/week"
1,"Econ","meet ppl","1/week","> 2/week","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","fun","almost never","2/month","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","date","almost never","1/week","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","fun","almost never","1/week","Arts+Humanities","fun","almost never","2/week"
1,"Sciences","fun","1/month","1/week","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","meet ppl","almost never","2/week","Arts+Humanities","fun","almost never","2/week"
1,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","fun","2/week","2/week","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","meet ppl","several/yr","2/week","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","date","1/month","several/yr","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","fun","1/month","2/week","Arts+Humanities","fun","almost never","2/week"
0,"Sciences","fun","1/month","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Econ","fun","almost never","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Econ","fun","several/yr","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Law","fun","2/month","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Econ","fun","several/yr","1/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","2/month","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","date","almost never","1/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","meet ppl","1/month","1/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","almost never","2/month","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","almost never","1/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","almost never","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","date","1/month","several/yr","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","1/month","1/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Econ","meet ppl","1/week","> 2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","1/month","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","fun","2/week","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","meet ppl","several/yr","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Sciences","meet ppl","almost never","2/week","Arts+Humanities","meet ppl","2/month","2/week"
0,"Econ","fun","several/yr","> 2/week","Law","fun","several/yr","2/week"
0,"Sciences","fun","1/month","2/week","Law","fun","several/yr","2/week"
0,"Econ","meet ppl","2/month","> 2/week","Law","fun","several/yr","2/week"
0,"Sciences","fun","2/month","2/week","Law","fun","several/yr","2/week"
0,"Econ","meet ppl","1/week","> 2/week","Law","fun","several/yr","2/week"
1,"Econ","fun","almost never","> 2/week","Law","fun","several/yr","2/week"
0,"Sciences","fun","almost never","2/month","Law","fun","several/yr","2/week"
0,"Econ","fun","several/yr","1/week","Law","fun","several/yr","2/week"
0,"Sciences","meet ppl","several/yr","2/week","Law","fun","several/yr","2/week"
1,"Sciences","fun","almost never","1/week","Law","fun","several/yr","2/week"
0,"Sciences","meet ppl","1/month","1/week","Law","fun","several/yr","2/week"
1,"Law","fun","2/month","> 2/week","Law","fun","several/yr","2/week"
0,"Sciences","fun","2/week","2/week","Law","fun","several/yr","2/week"
0,"Sciences","fun","1/month","1/week","Law","fun","several/yr","2/week"
0,"Sciences","date","almost never","1/week","Law","fun","several/yr","2/week"
0,"Sciences","fun","1/month","> 2/week","Law","fun","several/yr","2/week"
0,"Sciences","meet ppl","almost never","2/week","Law","fun","several/yr","2/week"
0,"Sciences","date","1/month","several/yr","Law","fun","several/yr","2/week"
